longitude,latitude,housing_median_age,median_income,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,room_bedroom_ratio,avg_rooms_per_household,people_per_household,median_house_value
-118.07,33.88,16,5.748,0,0,0,0,5.980606061,6.091358025,3.29382716,284200
-118.07,33.88,17,4.2619,0,0,0,0,4.46567718,4.59351145,2.713740458,139700
-118.07,33.88,18,6.1968,0,0,0,0,6.496,6.310880829,3.375647668,344700
-118.07,33.87,18,5.7652,0,0,0,0,6.124100719,6.689587426,3.821218075,299100
-118.08,33.86,17,5.8733,0,0,0,0,5.898172324,5.852331606,3.569948187,287000
-118.08,33.85,19,6.2427,0,0,0,0,6.284660767,6.446293495,3.965204236,288700
-118.07,33.86,17,5.6818,0,0,0,0,6.523131673,6.331606218,3.633851468,338900
-118.07,33.85,16,7.0113,0,0,0,0,6.222772277,6.686170213,3.893617021,319700
-118.06,33.86,16,5.0778,0,0,0,0,5.973347548,6.274356103,3.409854423,293700
-118.05,33.86,16,5.4089,0,0,0,0,4.554313099,4.728026534,3.291873964,265600
-118.03,33.87,16,5.93,0,0,0,0,5.867684478,5.958656331,3.534883721,277600
-118.04,33.87,18,5.6917,0,0,0,0,5.627737226,6.062909567,3.661861075,275100
-118.04,33.86,21,7.2628,0,0,0,0,6.567505721,6.106382979,3.555319149,322700
-118.05,33.86,16,6.5513,0,0,0,0,6.84398977,6.774683544,3.486075949,350400
-118.06,33.85,16,6.0142,0,0,0,0,6.681818182,6.890625,3.589488636,437400
-118.1,33.88,18,6.5515,0,0,0,0,6.58968059,6.552117264,3.482084691,319600
-118.1,33.86,21,4.3397,0,0,0,0,4.891025641,5.373239437,2.795774648,268100
-118.09,33.85,19,6.3093,0,0,0,0,5.922684172,6.037174721,3.736802974,286500
-118.1,33.85,19,5.7039,0,0,0,0,5.706896552,5.674285714,3.268571429,277600
-118.08,33.88,27,3.6417,0,0,0,0,4.164402174,4.26286509,2.559109875,208100
-118.09,33.88,27,3.8654,0,0,0,0,4.911811024,5.500881834,3.328042328,195300
-118.07,33.89,32,3.5562,0,0,0,0,4.712435233,5.052777778,4.663888889,146000
-118.08,33.89,33,4,0,0,0,0,4.898850575,5.002347418,4.800469484,145700
-118.08,33.88,27,3.825,0,0,0,0,4.962365591,4.524509804,4.970588235,159500
-118.08,33.88,30,3.2639,0,0,0,0,3.662813102,3.83266129,5.394812033,120100
-118.08,33.88,26,5.1645,0,0,0,0,5.581481481,5.48,3.385454545,244900
-118.08,33.87,23,4.1406,0,0,0,0,4.594202899,4.561151079,3.618705036,200800
-118.07,33.87,28,3.6339,0,0,0,0,5.502293578,5.592074592,3.75990676,220100
-118.09,33.87,31,3.9837,0,0,0,0,4.804945055,5.018651363,3.010043042,246000
-118.07,33.86,31,3.7091,0,0,0,0,5.681467181,6.235169492,3.608050847,225900
-118.07,33.86,28,3.425,0,0,0,0,5.082386364,5.421212121,4.081818182,189700
-118.08,33.86,26,3.2679,0,0,0,0,4.497109827,4.182795699,2.897849462,236500
-118.08,33.86,29,3.5268,0,0,0,0,4.163473819,4.423337856,2.671641791,215500
-118.08,33.86,29,3.3333,0,0,0,0,4.331914894,4.10483871,2.758064516,198800
-118.08,33.84,31,3.625,0,0,0,0,3.961666667,4.008431703,3.443507589,170400
-118.08,33.84,31,4.8448,0,0,0,0,5.027681661,5.254972875,3.265822785,194600
-118.09,33.84,23,4.54,0,0,0,0,4.848351648,5.347878788,2.884848485,213100
-118.09,33.84,27,4.7917,0,0,0,0,5.403389831,4.98125,3.315625,217700
-118.08,33.85,22,6,0,0,0,0,5.171568627,4.884259259,3.157407407,191300
-118.08,33.84,28,3.7961,0,0,0,0,4.447257384,4.705357143,3.344866071,162700
-118.08,33.84,25,3.3438,0,0,0,0,3.878279119,4.297674419,3.287209302,153300
-118.06,33.84,26,4.7953,0,0,0,0,4.786795048,4.8434238,3.038970077,210900
-118.06,33.84,20,4.0542,0,0,0,0,4.584077985,4.722175732,3.214225941,168400
-118.07,33.82,27,5.7965,0,0,0,0,6.043402778,6.216071429,2.964285714,228200
-118.08,33.82,26,6.2519,0,0,0,0,7.243197279,7.330464716,2.829604131,345700
-118.08,33.83,30,2.7759,0,0,0,0,3.935251799,4.167619048,5.194285714,136800
-118.08,33.82,30,2.8095,0,0,0,0,4.042944785,4.061633282,5.257318952,118300
-118.07,33.83,17,2.5978,0,0,0,0,4.128424658,4.316920322,3.462846911,142900
-118.11,33.86,33,5.3889,0,0,0,0,5.826829268,6.078880407,3.127226463,234900
-118.11,33.86,35,4.2,0,0,0,0,4.98015873,4.498207885,2.455197133,226900
-118.12,33.86,44,4.3194,0,0,0,0,5.211350294,5.764069264,2.764069264,199500
-118.12,33.87,43,3.0405,0,0,0,0,4.6,4.665714286,2.391428571,188000
-118.13,33.87,45,4.6765,0,0,0,0,5.353333333,5.444067797,2.491525424,198400
-118.13,33.86,45,4.4,0,0,0,0,5.15625,5.15625,2.51953125,209500
-118.13,33.86,45,3.5833,0,0,0,0,5.440233236,5.424418605,2.671511628,200200
-118.14,33.87,44,4.3942,0,0,0,0,5.273015873,5.206896552,3.087774295,219500
-118.14,33.86,43,5,0,0,0,0,5.507853403,5.313131313,2.704545455,208900
-118.14,33.86,44,4.625,0,0,0,0,5.587548638,6.163090129,3.197424893,213400
-118.14,33.86,44,4.8667,0,0,0,0,5.452991453,5.990610329,2.525821596,218300
-118.14,33.87,44,5.084,0,0,0,0,5.929889299,5.67844523,2.823321555,214100
-118.15,33.86,36,4.8942,0,0,0,0,5.057692308,5.073954984,2.659163987,194100
-118.15,33.86,34,4.4934,0,0,0,0,5.818401937,6.225388601,3.588082902,213800
-118.16,33.88,33,3.0114,0,0,0,0,4.176245211,4.668094218,3.498929336,167000
-118.15,33.87,33,3.0685,0,0,0,0,4.298913043,4.1558669,2.929947461,181800
-118.16,33.87,32,2.6406,0,0,0,0,3.936305732,3.878661088,2.851464435,156700
-118.16,33.88,18,1.9903,0,0,0,0,3.454682779,4.258845438,3.359404097,170300
-118.17,33.88,29,3.0052,0,0,0,0,3.95631068,4.453551913,3.224043716,166700
-118.17,33.88,42,3.0893,0,0,0,0,4.433962264,4.686609687,3.307692308,162700
-118.18,33.88,47,4.625,0,0,0,0,4.767567568,5.068965517,3.08045977,163000
-118.18,33.88,44,4.7361,0,0,0,0,4.898876404,5.518987342,3.303797468,167700
-118.18,33.88,42,3.1713,0,0,0,0,4.624254473,4.642714571,3.656686627,161000
-118.19,33.87,27,2.5417,0,0,0,0,3.459161148,3.865953947,2.114309211,184100
-118.19,33.87,35,2.875,0,0,0,0,4.05733945,4.582901554,3.020725389,178300
-118.19,33.86,42,3.7031,0,0,0,0,4.638051044,5.010025063,2.656641604,167100
-118.19,33.86,46,3.4375,0,0,0,0,4.164383562,4.044345898,2.66075388,156700
-118.19,33.86,38,2.7045,0,0,0,0,3.833969466,4.454545455,3.21286031,155400
-118.19,33.86,35,2.2381,0,0,0,0,3.827702703,4.180811808,2.856088561,137500
-118.19,33.86,36,3.1215,0,0,0,0,3.686813187,3.856321839,3.17816092,153600
-118.2,33.86,27,2.6465,0,0,0,0,3.151095732,3.440806045,2.128463476,160200
-118.19,33.87,42,3.6987,0,0,0,0,4.50929368,5.296943231,2.742358079,152100
-118.2,33.88,40,4.2083,0,0,0,0,4.910404624,5.164133739,3.610942249,147300
-118.2,33.88,40,3.2368,0,0,0,0,4.062068966,4.268115942,4.142028986,136900
-118.21,33.88,31,2.0125,0,0,0,0,3.194244604,3.669421488,3.870523416,143000
-118.21,33.88,32,3.225,0,0,0,0,3.976253298,4.305714286,3.091428571,138200
-118.2,33.87,26,2.525,0,0,0,0,3.48019802,3.316037736,3.570754717,155500
-118.2,33.87,42,3.9469,0,0,0,0,4.780645161,4.675078864,3.318611987,158200
-118.2,33.87,36,4.2135,0,0,0,0,5.692307692,5.886363636,3.689393939,161400
-118.17,33.87,40,3.5646,0,0,0,0,4.194207836,4.593283582,3.39738806,162600
-118.17,33.86,44,3.025,0,0,0,0,4.295454545,4.4296875,2.841145833,162300
-118.17,33.87,49,3.0319,0,0,0,0,4.352808989,4.402272727,3.043181818,162800
-118.17,33.87,48,3.765,0,0,0,0,4.436149312,4.589430894,2.835365854,164800
-118.17,33.87,45,2.9803,0,0,0,0,4.271255061,4.647577093,3.092511013,165900
-118.18,33.87,44,3.4408,0,0,0,0,4.635574837,4.867881549,2.564920273,172900
-118.18,33.87,44,4.0658,0,0,0,0,4.568578554,4.52345679,2.607407407,175100
-118.18,33.87,38,3.7527,0,0,0,0,4.255591054,4.410596026,2.693708609,161900
-118.16,33.86,26,2.5068,0,0,0,0,3.972940469,4.240693196,2.609756098,156300
-118.17,33.86,10,2.9886,0,0,0,0,3.275590551,3.37525355,2.776876268,175000
-118.17,33.85,39,3.07,0,0,0,0,4.271863118,4.28,3.180952381,173000
-118.18,33.85,38,3.6897,0,0,0,0,4.171693735,4.322115385,2.903846154,169800
-118.18,33.86,43,3.6719,0,0,0,0,4.266666667,4.482084691,2.726384365,161300
-118.18,33.86,39,2.375,0,0,0,0,3.995901639,4.556074766,2.651090343,160800
-118.17,33.86,40,2.3804,0,0,0,0,3.804093567,3.87202381,2.839285714,158000
-118.14,33.86,37,4.2062,0,0,0,0,5.463035019,5.441860465,2.527131783,195400
-118.15,33.85,30,2.7268,0,0,0,0,3.815370197,4.196907216,2.210309278,218100
-118.15,33.85,36,4.1439,0,0,0,0,5.763052209,6.132478632,2.58974359,212600
-118.15,33.85,36,4.0781,0,0,0,0,5.756756757,5.605263158,2.627819549,217300
-118.15,33.86,32,2.4659,0,0,0,0,4.704830054,5.356415479,2.177189409,209000
-118.16,33.85,36,4.0714,0,0,0,0,5.640591966,5.581589958,2.751046025,215600
-118.16,33.85,36,4.0815,0,0,0,0,5.837758112,5.837758112,2.808259587,216200
-118.13,33.86,37,5.1805,0,0,0,0,5.315294118,5.469733656,2.86440678,201600
-118.13,33.85,36,4.6019,0,0,0,0,5.072115385,5.23573201,2.799007444,208400
-118.13,33.85,36,3.55,0,0,0,0,4.820971867,4.654320988,2.590123457,212800
-118.14,33.86,36,4.8571,0,0,0,0,5.097701149,5.327327327,2.804804805,203300
-118.14,33.86,36,5.0106,0,0,0,0,5.24,5.529220779,2.743506494,210800
-118.1,33.85,28,5.2639,0,0,0,0,6.010638298,6.023454158,2.882729211,242000
-118.1,33.85,36,5.9493,0,0,0,0,5.822134387,5.73151751,2.774319066,228000
-118.1,33.85,36,4.6429,0,0,0,0,6.012578616,6.089171975,2.649681529,223700
-118.11,33.85,36,4.125,0,0,0,0,5.441717791,5.649681529,3.070063694,219500
-118.11,33.85,36,4.8393,0,0,0,0,6.215938303,6.248062016,2.940568475,216300
-118.11,33.86,36,4.9904,0,0,0,0,5.646817248,6.004366812,3.026200873,221700
-118.12,33.86,34,4.8516,0,0,0,0,4.955503513,5.343434343,2.454545455,213600
-118.12,33.85,37,4.3661,0,0,0,0,5.70419426,5.372141372,2.771309771,219900
-118.12,33.85,37,4.6908,0,0,0,0,5.833740831,5.979949875,2.759398496,218200
-118.1,33.84,35,5.296,0,0,0,0,6.654275093,6.80608365,3.513307985,226200
-118.1,33.84,36,4.7222,0,0,0,0,6.060126582,6.003134796,2.664576803,225800
-118.1,33.83,37,4.0603,0,0,0,0,5.899713467,6.164670659,2.47005988,225200
-118.11,33.83,36,5.5767,0,0,0,0,6.013937282,5.993055556,2.847222222,218100
-118.1,33.84,36,4.5417,0,0,0,0,5.766666667,6.203187251,2.77689243,219600
-118.1,33.84,36,5.1836,0,0,0,0,6.109263658,5.926267281,3.036866359,219700
-118.1,33.84,36,3.7813,0,0,0,0,6.330275229,6.634615385,3.038461538,209100
-118.11,33.84,37,4.8594,0,0,0,0,5.838235294,6.481632653,2.824489796,220300
-118.11,33.84,36,5.5581,0,0,0,0,5.912457912,6.118466899,2.780487805,218300
-118.12,33.84,37,4.4423,0,0,0,0,5.609947644,5.684350133,2.777188329,216000
-118.12,33.84,37,5.0719,0,0,0,0,5.857142857,5.68487395,2.796218487,220000
-118.11,33.84,36,4.625,0,0,0,0,5.712765957,5.479591837,2.530612245,217400
-118.11,33.84,36,4.875,0,0,0,0,5.790874525,5.478417266,2.579136691,218900
-118.11,33.83,36,4.2703,0,0,0,0,5.887788779,5.966555184,3.224080268,220900
-118.12,33.83,44,4.3594,0,0,0,0,5.452229299,5.843003413,2.358361775,221300
-118.12,33.84,37,4.1094,0,0,0,0,5.619909502,5.830985915,2.65258216,215800
-118.11,33.84,36,4.8438,0,0,0,0,5.692607004,5.626923077,2.776923077,226300
-118.13,33.84,35,3.5465,0,0,0,0,4.462908012,4.482861401,2.360655738,213200
-118.13,33.84,46,4.2841,0,0,0,0,5.685314685,6.521390374,2.524064171,312400
-118.13,33.83,44,4.2917,0,0,0,0,5.135135135,4.970930233,2.284883721,314700
-118.14,33.84,43,3.2024,0,0,0,0,4.799544419,4.911421911,2.041958042,339400
-118.13,33.84,48,6.3364,0,0,0,0,6.445578231,6.467576792,3.006825939,307400
-118.14,33.84,45,4.575,0,0,0,0,5.28531856,5.578947368,2.602339181,336000
-118.14,33.84,44,4.4286,0,0,0,0,4.915993538,5.013179572,2.168039539,254900
-118.14,33.84,36,4.933,0,0,0,0,6.202479339,6.373673036,2.806794055,228900
-118.15,33.84,29,7.6526,0,0,0,0,6.915254237,7.014326648,2.561604585,481300
-118.15,33.84,36,4.8013,0,0,0,0,6.083503055,6.010060362,2.736418511,224100
-118.15,33.84,37,3.75,0,0,0,0,5.984126984,6.257261411,2.634854772,221300
-118.16,33.84,36,4.1538,0,0,0,0,5.657407407,5.764150943,2.827830189,218800
-118.16,33.84,36,3.6447,0,0,0,0,5.760683761,6.099547511,2.909502262,211000
-118.16,33.84,36,3.8646,0,0,0,0,4.940663176,4.975395431,2.569420035,214600
-118.16,33.84,36,5.0719,0,0,0,0,6.049046322,6.324786325,2.854700855,219500
-118.17,33.85,37,4.2218,0,0,0,0,5.245762712,5.351585014,2.818443804,200500
-118.17,33.84,45,3.4605,0,0,0,0,4.63141994,4.576119403,2.36119403,186600
-118.17,33.84,29,2.726,0,0,0,0,3.437317784,3.70754717,1.977201258,208700
-118.17,33.84,45,5.0787,0,0,0,0,5.649390244,5.790625,2.953125,219200
-118.17,33.83,45,4.1023,0,0,0,1,5.561983471,5.955752212,2.595870206,217300
-118.18,33.85,40,3.975,0,0,0,0,4.462199313,4.645796064,2.298747764,213800
-118.18,33.84,35,2.9798,0,0,0,1,4.81292517,4.862542955,2.030927835,315600
-118.19,33.84,44,4.1771,0,0,0,1,4.733102253,4.920720721,2.515315315,219100
-118.19,33.84,24,2.25,0,0,0,1,3.8375,4.498168498,1.967032967,192000
-118.18,33.85,30,0.7007,0,0,0,0,3.553695955,3.64,2.98,134400
-118.18,33.85,44,3.8819,0,0,0,0,4.064516129,4.395348837,3.204651163,143200
-118.19,33.85,30,2.2417,0,0,0,1,3.329877474,3.420135528,2.592449177,151900
-118.19,33.85,49,3.8026,0,0,0,1,4.126923077,3.944852941,2.665441176,149700
-118.19,33.85,45,3.2798,0,0,0,1,3.864238411,4.066202091,2.693379791,150300
-118.2,33.85,33,2.3041,0,0,0,0,3.497948016,3.652857143,3.265714286,149100
-118.2,33.85,46,2.4844,0,0,0,0,4.012987013,4.321678322,3.17016317,158200
-118.2,33.84,35,2.7813,0,0,0,1,4.370988447,5.074515648,2.910581222,159200
-118.2,33.83,35,7.2096,0,0,0,1,6.096247961,6.409948542,2.238421955,490300
-118.19,33.83,43,6.4468,0,0,0,1,6.425790754,5.948198198,2.277027027,444200
-118.19,33.83,42,4.9,0,0,0,1,4.925,5.929765886,2.725752508,406300
-118.17,33.83,45,4.8693,0,0,0,1,5.73968254,5.986754967,2.649006623,277700
-118.17,33.83,46,4.3125,0,0,0,1,6.364485981,6.135135135,2.391891892,290500
-118.18,33.83,44,5.0052,0,0,0,1,5.40433213,5.46350365,1.97810219,321800
-118.18,33.83,45,4.2411,0,0,0,1,5.602189781,5.561594203,2.141304348,371700
-118.18,33.83,39,3.3125,0,0,0,1,4.861744966,5.589506173,2.052469136,425500
-118.18,33.84,43,3.835,0,0,0,1,4.707720588,4.769087523,1.979515829,418600
-118.17,33.82,50,5.5106,0,0,0,1,5.176046176,5.509984639,2.324116743,252200
-118.17,33.82,52,4.1354,0,0,0,1,5.108651911,5.202868852,2.360655738,268200
-118.18,33.83,52,4.1301,0,0,0,1,5.30785124,5.696230599,2.283813747,268400
-118.18,33.82,52,3.7895,0,0,0,1,5.546610169,5.95,2.143181818,254000
-118.18,33.82,43,4.25,0,0,0,1,4.369230769,4.176470588,2.455882353,207500
-118.19,33.83,30,3.5871,0,0,0,1,4.06884058,4.098540146,1.883211679,347100
-118.19,33.82,19,3.5521,0,0,0,1,3.299441341,3.45380117,2.238596491,290000
-118.2,33.82,21,4.6042,0,0,0,1,4.980088496,5.35952381,2.173809524,272200
-118.2,33.82,43,5.2606,0,0,0,1,5.066282421,5.634615385,3.057692308,198900
-118.19,33.82,11,4.6364,0,0,0,1,4.295566502,3.945701357,1.909502262,156300
-118.19,33.81,21,4.4559,0,0,0,1,4.297423888,4.778645833,2.703125,198500
-118.2,33.81,43,4.95,0,0,0,1,5.24912892,5.695652174,2.882797732,194000
-118.2,33.82,34,2.4286,0,0,0,1,3.654947917,3.772849462,2.97983871,204800
-118.19,33.81,23,2.5833,0,0,0,1,2.446153846,2.557640751,2.155495979,181300
-118.2,33.81,45,3.4808,0,0,0,1,5.303370787,4.89119171,2.761658031,206900
-118.2,33.81,46,4.6458,0,0,0,1,5.464566929,5.7593361,3.078838174,212100
-118.2,33.81,47,5.3096,0,0,0,1,5.370709382,5.588095238,2.902380952,209900
-118.21,33.82,34,2.8438,0,0,0,1,4.319095477,4.620967742,3.88172043,139300
-118.21,33.81,43,3.3214,0,0,0,1,4.547738693,4.43627451,3.745098039,162200
-118.21,33.81,40,3.0882,0,0,0,1,4.240654206,4.394673123,4.375302663,160700
-118.21,33.82,33,3.5054,0,0,0,1,4.109324759,3.99375,3.615625,146800
-118.22,33.82,30,3.6086,0,0,0,1,3.582089552,3.916083916,4.146853147,146300
-118.21,33.82,45,4.9562,0,0,0,1,4.945652174,5.112359551,4.426966292,165700
-118.21,33.82,43,4.3424,0,0,0,1,5.050251256,5.261780105,3.785340314,162500
-118.22,33.82,17,1.9311,0,0,0,1,4.021771772,4.231437599,2.393364929,138100
-118.21,33.81,45,3.6923,0,0,0,1,5.023738872,5.084084084,3.768768769,159700
-118.21,33.81,45,3.8586,0,0,0,1,4.56281407,4.680412371,3.927835052,157900
-118.22,33.81,38,3.3988,0,0,0,1,4.139275766,4.558282209,4.125766871,147800
-118.22,33.81,41,3.7885,0,0,0,1,4.373493976,3.967213115,3.289617486,156900
-118.21,33.8,45,2.7308,0,0,0,1,4.233576642,4.312267658,4.07063197,139000
-118.21,33.8,41,3.2778,0,0,0,1,4.483870968,4.5,3.787769784,150800
-118.22,33.8,36,3.7708,0,0,0,1,3.703170029,3.81305638,3.830860534,157100
-118.22,33.8,33,3.875,0,0,0,1,4.15932914,4.509090909,4.009090909,165100
-118.22,33.79,28,2.3,0,0,0,1,4.782193959,5.046979866,4.256711409,137500
-118.21,33.79,39,2.3605,0,0,0,1,3.489082969,4.005012531,4.238095238,141800
-118.21,33.79,32,2.1397,0,0,0,1,3.295269168,3.59430605,4.549822064,145300
-118.21,33.8,44,4.25,0,0,0,1,4.953571429,4.592715232,3.258278146,143100
-118.19,33.8,38,1.9848,0,0,0,1,3.378151261,3.828571429,2.923809524,160400
-118.19,33.79,29,1.8109,0,0,0,1,3.190693431,3.805223069,3.25788901,137500
-118.2,33.79,47,2.9514,0,0,0,1,3.933333333,3.933333333,2.917948718,185200
-118.2,33.79,48,2.7183,0,0,0,1,3.555743243,3.905380334,3.352504638,190400
-118.2,33.79,47,3.0135,0,0,0,1,4.071884984,4.206270627,2.290429043,192700
-118.2,33.8,52,2.8988,0,0,0,1,4.013483146,4.153488372,2.534883721,194900
-118.19,33.8,41,2.9943,0,0,0,1,3.595600677,3.828828829,2.89009009,190600
-118.2,33.8,42,2.5012,0,0,0,1,3.993891798,4.183729433,2.512797075,197500
-118.2,33.8,45,3.9792,0,0,0,1,4.961616162,5.457777778,2.888888889,210200
-118.2,33.8,52,4.0074,0,0,0,1,4.671296296,4.367965368,2.658008658,200800
-118.18,33.8,42,2.0579,0,0,0,1,3.70531401,4.101604278,3.768270945,132700
-118.19,33.8,36,2.1985,0,0,0,1,3.190672154,3.540334855,4.01065449,141800
-118.18,33.79,42,1.6384,0,0,0,1,3.611494253,3.767386091,3.911270983,128000
-118.19,33.79,41,1.7938,0,0,0,1,3.454248366,3.996219282,4.45557656,142600
-118.19,33.79,43,1.6792,0,0,0,1,3.038333333,3.255357143,4.176785714,130600
-118.18,33.8,30,1.7689,0,0,0,1,3.606860158,3.95658466,4.270622287,117600
-118.17,33.79,36,1.55,0,0,0,1,3.128712871,3.149501661,3.46179402,100000
-118.18,33.82,43,3.5,0,0,0,1,4.712153518,5.28708134,2.492822967,216700
-118.18,33.81,27,1.75,0,0,0,1,3.568181818,4.90625,3.28125,154200
-118.16,33.8,9,5.1806,0,0,0,1,4.268263473,4.416356877,1.895910781,175000
-118.16,33.79,25,3.233,0,0,0,1,4.318577075,4.633587786,2.553011026,199100
-118.17,33.8,26,3.5313,0,0,0,1,4.181578947,4.341530055,2.412568306,187500
-118.18,33.8,15,3.0513,0,0,0,1,4.086587436,4.756916996,3.144268775,148100
-118.12,33.83,45,5.0424,0,0,0,0,5.679856115,5.540350877,2.410526316,225900
-118.12,33.83,45,4.8917,0,0,0,0,5.238670695,5.918088737,2.720136519,222800
-118.12,33.82,43,4.1375,0,0,0,0,5.398601399,5.181208054,2.352348993,226000
-118.12,33.82,42,3.2794,0,0,0,0,5.389891697,5.5917603,2.513108614,224500
-118.13,33.82,44,5.5449,0,0,0,0,5.782142857,5.700704225,2.86971831,232200
-118.13,33.82,44,4.3056,0,0,0,0,5.814332248,6.134020619,2.676975945,228600
-118.13,33.83,45,5.5196,0,0,0,0,5.37804878,5.444444444,2.599647266,227600
-118.1,33.83,36,4.875,0,0,0,0,5.632,5.609561753,2.796812749,222500
-118.11,33.83,36,5.1171,0,0,0,0,6.274678112,6.645454545,3.018181818,225300
-118.11,33.82,36,3.8162,0,0,0,0,5.125641026,5.274406332,2.340369393,221900
-118.11,33.82,36,4.6875,0,0,0,0,5.123529412,5.108504399,2.513196481,218200
-118.11,33.83,37,4.4196,0,0,0,0,6.183168317,6.608465608,2.735449735,223100
-118.11,33.83,36,4.918,0,0,0,0,5.814696486,6.169491525,3.047457627,225200
-118.09,33.83,36,5.9265,0,0,0,0,6.102678571,6.199546485,2.965986395,227300
-118.1,33.82,36,4.8462,0,0,0,0,5.766666667,5.752969121,2.833729216,225700
-118.1,33.82,36,5.2713,0,0,0,0,5.451977401,5.884146341,2.789634146,244400
-118.1,33.83,36,5.3735,0,0,0,0,5.83090379,5.681818182,2.715909091,234400
-118.08,33.81,20,7.6084,0,0,0,0,6.718249733,7.202517162,2.622425629,402500
-118.09,33.82,36,5.2299,0,0,0,0,5.646310433,5.603535354,2.631313131,239800
-118.09,33.81,36,7.1937,0,0,0,0,5.814241486,5.778461538,2.603076923,254400
-118.1,33.81,36,3.7031,0,0,0,0,6.038043478,6.276836158,2.508474576,245300
-118.1,33.81,36,5.1993,0,0,0,0,5.863013699,5.219512195,2.75,246000
-118.11,33.81,36,3.9722,0,0,0,0,5.990430622,5.85046729,2.607476636,235600
-118.11,33.82,37,4.3203,0,0,0,0,5.726224784,5.565826331,3.067226891,232800
-118.1,33.82,36,5.2155,0,0,0,0,5.624277457,5.791666667,2.592261905,254800
-118.11,33.82,37,4.375,0,0,0,0,5.089855072,5.241791045,2.495522388,218200
-118.12,33.81,36,4.6087,0,0,0,0,5.600436681,5.79006772,2.607223476,224600
-118.12,33.81,37,4.2143,0,0,0,0,5.432024169,5.288235294,2.529411765,228500
-118.13,33.81,37,4.7845,0,0,0,0,5.090452261,5.535519126,2.693989071,231400
-118.13,33.81,37,4.325,0,0,0,0,5.181434599,5.074380165,2.363636364,223900
-118.13,33.82,37,5.1795,0,0,0,0,5.275862069,5.406360424,2.512367491,225400
-118.13,33.82,36,3.7321,0,0,0,0,5.833333333,5.9375,2.4375,223700
-118.13,33.81,34,5.395,0,0,0,0,5.548104956,5.452722063,2.659025788,241900
-118.13,33.81,36,4.6473,0,0,0,0,5.431677019,5.482758621,2.680250784,227100
-118.13,33.8,36,4.3438,0,0,0,0,5.637362637,5.829545455,2.869318182,233600
-118.13,33.8,36,4.4312,0,0,0,0,5.520295203,5.645283019,2.803773585,226000
-118.13,33.8,41,4.0893,0,0,0,0,4.643076923,4.805732484,2.614649682,223000
-118.15,33.8,44,3.1042,0,0,0,1,4.726817043,5.069892473,3.137096774,219800
-118.12,33.81,36,5.0447,0,0,0,0,5.933110368,5.953020134,2.630872483,249200
-118.12,33.81,36,4.6875,0,0,0,0,5.721649485,5.663265306,2.452380952,250700
-118.12,33.8,35,2.7092,0,0,0,0,4.218390805,4.389952153,1.851674641,256300
-118.12,33.8,36,5.3701,0,0,0,0,6.131707317,5.957345972,2.511848341,251400
-118.11,33.8,36,4.3897,0,0,0,0,5.75862069,6.02295082,2.655737705,235000
-118.11,33.79,36,5.587,0,0,0,0,5.629943503,5.913946588,2.623145401,244900
-118.11,33.79,36,5.7942,0,0,0,0,6.008108108,6.008108108,2.808108108,257000
-118.09,33.81,36,5.0795,0,0,0,0,5.484,5.33463035,2.591439689,243300
-118.09,33.8,36,4.4831,0,0,0,0,5.354037267,5.256097561,2.554878049,253900
-118.11,33.8,36,4.66,0,0,0,0,5.773195876,6,2.657142857,244800
-118.11,33.8,35,5.4602,0,0,0,0,5.744444444,5.84180791,2.508474576,231600
-118.11,33.81,37,6.2187,0,0,0,0,6.05,6.250922509,2.863468635,257900
-118.1,33.81,36,5.62,0,0,0,0,6.036923077,6.228571429,2.495238095,239600
-118.1,33.8,37,5.0574,0,0,0,0,5.513677812,5.530487805,2.591463415,240800
-118.09,33.79,36,5.8491,0,0,0,0,6.407914764,6.671949287,3.028526149,247300
-118.1,33.78,35,5.7389,0,0,0,0,6.035135135,6.01076716,2.872139973,251800
-118.1,33.79,35,5.7368,0,0,0,0,6.253298153,6.236842105,2.621052632,287200
-118.1,33.79,36,5.1805,0,0,0,0,5.63590604,5.945132743,2.69380531,249400
-118.11,33.78,16,7.9767,0,0,0,0,7.028218695,7.065602837,2.352836879,500001
-118.13,33.79,29,4.6133,0,0,0,1,5.604961832,5.5625,2.143939394,500001
-118.13,33.78,31,3.7232,0,0,0,1,4.112313938,4.360114778,1.720229555,500001
-118.13,33.79,36,5.3441,0,0,0,1,5.900473934,5.633484163,2.298642534,480600
-118.12,33.79,43,4.3317,0,0,0,0,4.887043189,4.729903537,2.466237942,232400
-118.12,33.79,41,4.1687,0,0,0,0,5.611464968,5.873333333,2.46,240700
-118.13,33.79,44,5.0072,0,0,0,1,5.741333333,5.914835165,2.601648352,236200
-118.13,33.79,45,4.375,0,0,0,1,5.171875,5.413551402,2.469626168,234800
-118.14,33.79,45,4.6452,0,0,0,1,5.775665399,5.689138577,2.550561798,212500
-118.13,33.79,20,3.7716,0,0,0,1,3.716193656,4.176360225,2.267041901,242900
-118.14,33.8,43,3.4211,0,0,0,1,4.719397363,4.615101289,2.26519337,203900
-118.15,33.79,5,3.7826,0,0,0,1,3.726082578,4.363207547,1.954009434,196300
-118.14,33.79,23,3.4833,0,0,0,1,3.739825581,4.259933775,2.447019868,209400
-118.14,33.79,44,3.1711,0,0,0,1,3.857835218,4.033783784,2.467905405,215400
